design_name,fold,target,design_rows,r2,mae,rmse,true_min,true_max,true_mean,pred_mean,mean_error,model,source_path
s9234a,3,worst_slack_ns,288,0.8624502420425415,0.1319212913513183,0.1342607736587524,-0.5206940174102783,0.586995005607605,-0.0476819947361946,-0.1796032637357711,-0.1319212913513183,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s9234a,3,worst_slack_ns,288,0.8654502630233765,0.1175243854522705,0.1327885836362838,-0.5206940174102783,0.586995005607605,-0.0476819947361946,-0.1652063578367233,-0.1175243854522705,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s953,2,worst_slack_ns,288,0.7613240480422974,0.1911608427762985,0.2029093205928802,-0.2939580082893371,0.9368590116500854,0.2338241934776306,0.0426633358001709,-0.1911608427762985,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s953,2,worst_slack_ns,288,0.807272732257843,0.1709592342376709,0.1823346465826034,-0.2939580082893371,0.9368590116500854,0.2338241934776306,0.0628649145364761,-0.1709592342376709,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s953a,1,worst_slack_ns,288,0.7824814319610596,0.1764217168092727,0.1937071979045868,-0.2939580082893371,0.9368590116500854,0.2338241934776306,0.0574024505913257,-0.1764217168092727,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s953a,1,worst_slack_ns,288,0.7721092700958252,0.1841691881418228,0.1982718110084533,-0.2939580082893371,0.9368590116500854,0.2338241934776306,0.0496549867093563,-0.1841691881418228,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
sasc,5,worst_slack_ns,288,0.9569028615951538,0.071295291185379,0.0754944011569023,-0.3465690016746521,0.7585679888725281,0.1124870255589485,0.1837822794914245,0.071295291185379,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
sasc,5,worst_slack_ns,288,0.9430285692214966,0.0814827308058738,0.0867998972535133,-0.3465690016746521,0.7585679888725281,0.1124870255589485,0.1939697563648224,0.0814827308058738,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
simple_spi,4,worst_slack_ns,288,0.9115597009658812,0.0947668924927711,0.1224390417337417,-0.3276579976081848,0.9279900193214417,0.1999631524085998,0.1116328760981559,-0.088330253958702,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
simple_spi,4,worst_slack_ns,288,0.9471561312675476,0.0795430094003677,0.0946438163518905,-0.3276579976081848,0.9279900193214417,0.1999631524085998,0.1205595433712005,-0.0794036015868187,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
ss_pcm,3,worst_slack_ns,288,-0.2153109312057495,0.3500714004039764,0.3540495932102203,-0.2327879965305328,0.7496780157089233,0.2219028174877166,0.5719742178916931,0.3500714004039764,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
ss_pcm,3,worst_slack_ns,288,0.9004674553871155,0.0846776738762855,0.1013218089938163,-0.2327879965305328,0.7496780157089233,0.2219028174877166,0.3063156902790069,0.0844128876924514,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
systemcdes,2,worst_slack_ns,288,0.2474328279495239,0.3470975458621979,0.3573944270610809,-0.8039060235023499,0.5867850184440613,-0.2027876228094101,-0.5498852133750916,-0.3470975458621979,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
systemcdes,2,worst_slack_ns,288,0.754934549331665,0.1672278791666031,0.2039464861154556,-0.8039060235023499,0.5867850184440613,-0.2027876228094101,-0.2170263528823852,-0.0142387216910719,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
usb_phy,1,worst_slack_ns,288,0.8648762702941895,0.1326117813587188,0.1440561264753341,-0.2611500024795532,0.922760009765625,0.2538192272186279,0.3864309787750244,0.1326117813587188,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
usb_phy,1,worst_slack_ns,288,0.9844337105751038,0.039759948849678,0.0488943643867969,-0.2611500024795532,0.922760009765625,0.2538192272186279,0.2436051666736602,-0.0102140605449676,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
